"","case_id","num_HH_members","psu","state","wealth_idx","district","HH_head_religion","HH_head_caste","HH_member_idx","sex","age","edu_lvl","birth_cert","has_aadhaar","mother_edu_lvl"
"4322"," 34062715",4,340627,"uttarakhand","richer","hardwar","hindu","none of above",4,"male","2","no education, preschool","has certificate","no","secondary"
"4323"," 34062720",7,340627,"uttarakhand","richest","hardwar","hindu","other backward class",5,"male","3","no education, preschool","has certificate","no","higher"
"4324"," 34062741",3,340627,"uttarakhand","richest","hardwar","hindu","none of above",3,"female","2","no education, preschool","has certificate","no","higher"
"4325"," 34062787",10,340627,"uttarakhand","richest","hardwar","sikh","other backward class",6,"male","0","no education, preschool","neither certificate or registered","no","higher"
"4326"," 34062787",10,340627,"uttarakhand","richest","hardwar","sikh","other backward class",10,"male","2","no education, preschool","has certificate","no","higher"
"4327"," 34062798",6,340627,"uttarakhand","richest","hardwar","hindu","scheduled caste",3,"female","1","no education, preschool","has certificate","no","higher"
"4328"," 34062801",7,340628,"uttarakhand","richest","uttarkashi","hindu","none of above",7,"male","0","no education, preschool","has certificate","no","secondary"
"4329"," 34062836",4,340628,"uttarakhand","richer","uttarkashi","hindu","scheduled caste",4,"female","0","no education, preschool","has certificate","no","secondary"
"4330"," 34062846",4,340628,"uttarakhand","poorer","uttarkashi","hindu","none of above",3,"female","1","no education, preschool","has certificate","no","no education"
"4331"," 34062856",7,340628,"uttarakhand","richest","uttarkashi","hindu","other backward class",7,"male","2","no education, preschool","has certificate","no","higher"
"4332"," 34062890",6,340628,"uttarakhand","richest","uttarkashi","hindu","scheduled caste",4,"female","3","no education, preschool","has certificate","no","higher"
"4333"," 34062890",6,340628,"uttarakhand","richest","uttarkashi","hindu","scheduled caste",5,"male","0","no education, preschool","has certificate","no","higher"
"4334"," 34062901",8,340629,"uttarakhand","middle","udham singh nagar","hindu","scheduled caste",8,"male","2","no education, preschool","has certificate","no","no education"
"4335"," 34062910",14,340629,"uttarakhand","richest","udham singh nagar","hindu","none of above",6,"male","4","no education, preschool","registered","no","secondary"
"4336"," 34062910",14,340629,"uttarakhand","richest","udham singh nagar","hindu","none of above",9,"male","4","no education, preschool","registered","no","secondary"
"4337"," 34062910",14,340629,"uttarakhand","richest","udham singh nagar","hindu","none of above",10,"female","0","no education, preschool","registered","no","secondary"
"4338"," 34062910",14,340629,"uttarakhand","richest","udham singh nagar","hindu","none of above",13,"female","3","no education, preschool","registered","no","secondary"
"4339"," 34062936",7,340629,"uttarakhand","poorer","udham singh nagar","hindu","scheduled caste",5,"female","2","no education, preschool","registered","no","no education"
"4340"," 34062936",7,340629,"uttarakhand","poorer","udham singh nagar","hindu","scheduled caste",6,"male","0","no education, preschool","registered","no","no education"
"4341"," 34062964",4,340629,"uttarakhand","richer","udham singh nagar","hindu","don't know",4,"male","3","no education, preschool","registered","no","no education"
"4342"," 34062967",6,340629,"uttarakhand","richer","udham singh nagar","hindu","none of above",6,"female","3","no education, preschool","has certificate","no","higher"
"4343"," 34063033",4,340630,"uttarakhand","richer","pithoragarh","hindu","other backward class",4,"male","1","no education, preschool","has certificate","no","secondary"
"4344"," 34063039",4,340630,"uttarakhand","richer","pithoragarh","hindu","other backward class",3,"male","3","no education, preschool","has certificate","no","secondary"
"4345"," 34063039",4,340630,"uttarakhand","richer","pithoragarh","hindu","other backward class",4,"male","1","no education, preschool","has certificate","no","secondary"
"4346"," 34063040",11,340630,"uttarakhand","middle","pithoragarh","hindu","scheduled caste",5,"male","0","no education, preschool","has certificate","no","secondary"
"4347"," 34063058",3,340630,"uttarakhand","middle","pithoragarh","hindu","scheduled caste",3,"female","1","no education, preschool","has certificate","no","secondary"
"4348"," 34063062",5,340630,"uttarakhand","middle","pithoragarh","hindu","other backward class",3,"female","3","no education, preschool","has certificate","no","secondary"
"4349"," 34063062",5,340630,"uttarakhand","middle","pithoragarh","hindu","other backward class",4,"female","0","no education, preschool","has certificate","no","secondary"
"4350"," 34063082",5,340630,"uttarakhand","richer","pithoragarh","hindu","scheduled tribe",4,"male","3","no education, preschool","has certificate","no","secondary"
"4351"," 34063102",6,340631,"uttarakhand","middle","udham singh nagar","hindu","other backward class",6,"male","3","no education, preschool","neither certificate or registered","no","no education"
"4352"," 34063103",6,340631,"uttarakhand","richer","udham singh nagar","hindu","other backward class",6,"male","4","no education, preschool","registered","no","no education"
"4353"," 34063105",6,340631,"uttarakhand","middle","udham singh nagar","hindu","other backward class",5,"female","3","no education, preschool","neither certificate or registered","no","secondary"
"4354"," 34063128",7,340631,"uttarakhand","poorest","udham singh nagar","muslim","other backward class",5,"female","3","no education, preschool","neither certificate or registered","no","no education"
"4355"," 34063128",7,340631,"uttarakhand","poorest","udham singh nagar","muslim","other backward class",6,"female","2","no education, preschool","neither certificate or registered","no","no education"
"4356"," 34063128",7,340631,"uttarakhand","poorest","udham singh nagar","muslim","other backward class",7,"female","0","no education, preschool","neither certificate or registered","no","no education"
"4357"," 34063131",13,340631,"uttarakhand","middle","udham singh nagar","muslim","other backward class",4,"female","3","no education, preschool","neither certificate or registered","no","no education"
"4358"," 34063131",13,340631,"uttarakhand","middle","udham singh nagar","muslim","other backward class",5,"female","0","no education, preschool","neither certificate or registered","no","no education"
"4359"," 34063164",9,340631,"uttarakhand","richest","udham singh nagar","muslim","other backward class",8,"male","1","no education, preschool","has certificate","no","secondary"
"4360"," 34063178",7,340631,"uttarakhand","poorer","udham singh nagar","muslim","scheduled caste",7,"male","4","no education, preschool","has certificate","no","no education"
"4361"," 34063188",7,340631,"uttarakhand","middle","udham singh nagar","muslim","scheduled tribe",7,"male","3","no education, preschool","registered","no","primary"
"4362"," 34063207",5,340632,"uttarakhand","richest","nainital","hindu","scheduled tribe",5,"female","0","no education, preschool","has certificate","no","secondary"
"4363"," 34063221",5,340632,"uttarakhand","middle","nainital","hindu","scheduled caste",5,"male","1","no education, preschool","has certificate","no","no education"
"4364"," 34063228",6,340632,"uttarakhand","richest","nainital","hindu","scheduled tribe",5,"female","0","no education, preschool","has certificate","no","secondary"
"4365"," 34063229",5,340632,"uttarakhand","middle","nainital","hindu","other backward class",3,"male","3","no education, preschool","has certificate","no","primary"
"4366"," 34063229",5,340632,"uttarakhand","middle","nainital","hindu","other backward class",4,"female","1","no education, preschool","neither certificate or registered","no","primary"
"4367"," 34063230",8,340632,"uttarakhand","middle","nainital","hindu","other backward class",7,"male","4","no education, preschool","has certificate","no","primary"
"4368"," 34063230",8,340632,"uttarakhand","middle","nainital","hindu","other backward class",8,"male","2","no education, preschool","has certificate","no","primary"
"4369"," 34063235",5,340632,"uttarakhand","poorer","nainital","hindu","other backward class",4,"male","3","no education, preschool","registered","no","primary"
"4370"," 34063235",5,340632,"uttarakhand","poorer","nainital","hindu","other backward class",5,"female","1","no education, preschool","registered","no","primary"
"4371"," 34063273",7,340632,"uttarakhand","richer","nainital","hindu","scheduled tribe",7,"male","0","no education, preschool","has certificate","no","primary"
"4372"," 34063284",5,340632,"uttarakhand","richer","nainital","christian","scheduled tribe",5,"male","2","no education, preschool","has certificate","no","secondary"
"4373"," 34063402",9,340634,"uttarakhand","poorer","udham singh nagar","hindu","none of above",6,"female","3","no education, preschool","has certificate","no","secondary"
"4374"," 34063408",12,340634,"uttarakhand","poorer","udham singh nagar","hindu","don't know",11,"male","4","no education, preschool","has certificate","no","no education"
"4375"," 34063408",12,340634,"uttarakhand","poorer","udham singh nagar","hindu","don't know",12,"female","2","no education, preschool","has certificate","no","no education"
"4376"," 34063419",6,340634,"uttarakhand","poorest","udham singh nagar","hindu","none of above",6,"female","2","no education, preschool","don't know","no","no education"
"4377"," 34063429",5,340634,"uttarakhand","richest","udham singh nagar","sikh","scheduled tribe",4,"female","0","no education, preschool","registered","no","secondary"
"4378"," 34063430",8,340634,"uttarakhand","poorest","udham singh nagar","hindu","none of above",6,"female","4","no education, preschool","registered","no","no education"
"4379"," 34063430",8,340634,"uttarakhand","poorest","udham singh nagar","hindu","none of above",7,"female","4","no education, preschool","registered","no","no education"
"4380"," 34063430",8,340634,"uttarakhand","poorest","udham singh nagar","hindu","none of above",8,"female","3","no education, preschool","registered","no","no education"
"4381"," 34063468",8,340634,"uttarakhand","richest","udham singh nagar","hindu","none of above",5,"female","2","no education, preschool","has certificate","no","secondary"
"4382"," 34063470",6,340634,"uttarakhand","richest","udham singh nagar","sikh","none of above",6,"male","3","no education, preschool","has certificate","no","secondary"
